--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
UTC					AZ[deg]		EL[deg]			 AZ-vel[deg/s]			El-vel[deg/s]		Range[km]	RangeRate[km/s]	     Doppler[khz]		Level[dBm] 
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2023-01-10 02:00:00		319.3025826417835	-24.119623475928094	0.0020227162559624447	0.0016440086977368247	45661.278581518156	0.032167226402035336	-0.16892297272764836		-161.68186064092177
2023-01-10 02:01:00		319.42371047078865	-24.021027678955875	0.0020141925046441196	0.001643946236802197	45663.19459730227	0.03163102601995687	-0.1661071700412015		-161.68222510624128
2023-01-10 02:02:00		319.5443263911216	-23.92243648850471	0.0020056461164786425	0.0016438623907575325	45665.078445000305	0.031094453985601525	-0.16328941565998786		-161.68258343762446
2023-01-10 02:03:00		319.6644290496685	-23.823851188081854	0.001997077317304352	0.0016437569394626244	45666.930103334096	0.03055755162795755	-0.1604699266190563		-161.68293563178275
2023-01-10 02:04:00		319.78401710680913	-23.725273074384617	0.0019884863323597133	0.0016436296632184124	45668.74955350108	0.030020360215184644	-0.15764891963402064		-161.68328168588587
2023-01-10 02:05:00		319.90308923638844	-23.626703457278456	0.0019798733862912816	0.0016434803427734686	45670.53677917104	0.029482920952115417	-0.1548266110879389		-161.68362159756143
2023-01-10 02:06:00		320.02164412567794	-23.52814365976892	0.0019712387031620058	0.0016433087593302627	45672.291766481925	0.028945274977793777	-0.15200321701838623		-161.68395536489365
2023-01-10 02:07:00		320.1396804753476	-23.42959501797847	0.001962582506459581	0.0016431146945515781	45674.014504036284	0.028407463363002258	-0.14917895310447005		-161.6842829864229
2023-01-10 02:08:00		320.2571969994226	-23.33105888111541	0.0019539050191052657	0.0016428979305666029	45675.704982896736	0.027869527107823464	-0.14635403465402413		-161.68460446114446
2023-01-10 02:09:00		320.37419242525584	-23.232536611449287	0.001945206463462619	0.0016426582499773027	45677.36319658179	0.02733150713919589	-0.14352867659077329		-161.6849197885079
2023-01-10 02:10:00		320.49066549349254	-23.134029584282416	0.0019364870613466315	0.001642395435864574	45678.989141061465	0.026793444308491243	-0.14070309344161092		-161.68522896841597
2023-01-10 02:11:00		320.6066149580433	-23.03553918792447	0.00192774703403286	0.0016421092717945687	45680.58281475291	0.026255379389090998	-0.1378774993238725		-161.6855320012238
2023-01-10 02:12:00		320.7220395860437	-22.937066823660082	0.0019189866022670374	0.0016417995418247166	45682.14421851524	0.025717353073996044	-0.13505210793278283		-161.6858288877376
2023-01-10 02:13:00		320.83693815782897	-22.838613905722966	0.0019102059862746185	0.0016414660305100017	45683.67335564502	0.025179405973427972	-0.13222713252885968		-161.68611962921412
2023-01-10 02:14:00		320.9513094669002	-22.74018186126547	0.0019014054057706726	0.001641108522909088	45685.17023187102	0.024641578612452402	-0.12940278592543253		-161.6864042273592
2023-01-10 02:15:00		321.0651523199011	-22.64177213033227	0.0018925850799698274	0.0016407268045905755	45686.6348553495	0.024103911428603155	-0.1265792804761666		-161.68668268432708
2023-01-10 02:16:00		321.17846553657847	-22.543386165825922	0.0018837452275966443	0.0016403206616389901	45688.06723665838	0.02356644476953655	-0.12375682806274425		-161.68695500271903
2023-01-10 02:17:00		321.2912479497604	-22.445025433479824	0.001874886066895945	0.0016398898806610468	45689.467388792145	0.023029218890682355	-0.12093564008252931		-161.68722118558247
2023-01-10 02:18:00		321.40349840532474	-22.34669141182621	0.0018660078156434686	0.001639434248791751	45690.835327156135	0.022492273952911545	-0.11811592743631968		-161.6874812364098
2023-01-10 02:19:00		321.51521576217755	-22.248385592168038	0.0018571106911565859	0.001638953553700661	45692.171069561104	0.021955650020206167	-0.11529790051611066		-161.68773515913733
2023-01-10 02:20:00		321.6263988922176	-22.15010947854363	0.0018481949103054337	0.0016384475835978954	45693.47463621689	0.021419387057366474	-0.11248176919305432		-161.68798295814383
2023-01-10 02:21:00		321.7370466803159	-22.051864587697573	0.0018392606895239938	0.0016379161272404063	45694.746049726906	0.02088352492769959	-0.10966774280532163		-161.6882246382499
2023-01-10 02:22:00		321.8471580242875	-21.953652449047606	0.001830308244821512	0.0016373589739381276	45695.985335081656	0.020348103390741175	-0.10685603014613822		-161.6884602047162
2023-01-10 02:23:00		321.9567318348725	-21.855474604654663	0.0018213377917939272	0.0016367759135602704	45697.19251965292	0.01981316209996935	-0.10404683945177905		-161.68868966324266
2023-01-10 02:24:00		322.06576703570323	-21.757332609186292	0.001812349545635774	0.0016361667365413991	45698.36763318689	0.019278740600558737	-0.10124037838977416		-161.68891301996703
2023-01-10 02:25:00		322.1742625632866	-21.65922802988595	0.0018033437211519732	0.0016355312338877785	45699.51070779786	0.018744878327115286	-0.0984368540470132		-161.6891302814637
2023-01-10 02:26:00		322.28221736697884	-21.561162446538127	0.0017943205327699695	0.0016348691971835834	45700.62177796153	0.018211614601445474	-0.09563647291803076		-161.6893414547423
2023-01-10 02:27:00		322.3896304089693	-21.46313745143757	0.0017852801945519063	0.0016341804185973194	45701.70088050843	0.017678988630318113	-0.09283944089325254		-161.6895465472467
2023-01-10 02:28:00		322.4965006642504	-21.36515464935006	0.0017762229202071902	0.001633464690887968	45702.74805461657	0.01714703950326089	-0.09004596324742424		-161.68974556685333
2023-01-10 02:29:00		322.6028271206033	-21.267215657481255	0.0017671489231050291	0.001632721807411471	45703.76334180471	0.016615806190348702	-0.08725624462799719		-161.68993852187003
